Id,Label,Popularity
Rohan Vinod Mehra,Rohan Vinod Mehra,1.571
Vineet Kumar Singh,Vineet Kumar Singh,4.023
Amith Chakalakkal,Amith Chakalakkal,3.671
Samriddhi Shuklaa,Samriddhi Shuklaa,0.5
Nil Mani,Nil Mani,0.5
Namya Saxena,Namya Saxena,0.6
Shashi Kala,Shashi Kala,2.823
Kishore Kumar G.,Kishore Kumar G.,6.238
Geetanjali Thapa,Geetanjali Thapa,5.233
Sukhbir Kaur Lamba,Sukhbir Kaur Lamba,0.5
Rohit Roy,Rohit Roy,8.481
David Oyelowo,David Oyelowo,21.929
Anand Sampath,Anand Sampath,0.6
Veena Nair,Veena Nair,1.22
Vibha Chhibber,Vibha Chhibber,2.165
Payel Sarkar,Payel Sarkar,6.075
Ramesh Thilak,Ramesh Thilak,1.562
Lakshmi Manchu,Lakshmi Manchu,10.478
Jaswinder Bhalla,Jaswinder Bhalla,4.708
David Hayman,David Hayman,18.868
Sunil Shetty,Sunil Shetty,0.6
Arvind Goswami,Arvind Goswami,0.6
Dattanna,Dattanna,2.038
Punit Pathak,Punit Pathak,0.6
Alankrita Sahai,Alankrita Sahai,0.64
Rupinder Nagra,Rupinder Nagra,4.703
Jeff Doucette,Jeff Doucette,10.028
Bhagyashree,Bhagyashree,20.258
Vinay Varma,Vinay Varma,2.798
Zeel Thakkar,Zeel Thakkar,0.5
Alka Chawla,Alka Chawla,0.6
Ranjit Bawa,Ranjit Bawa,10.008
Anil Dhawan,Anil Dhawan,4.43
Shavinder Mahal,Shavinder Mahal,2.744
Divji Handa,Divji Handa,0.5
Vidya Malavade,Vidya Malavade,0.5
Dinesh Lamba,Dinesh Lamba,1.116
Mahinder Nath,Mahinder Nath,0.5
Suhasini,Suhasini,0.98
Veerendra Saxena,Veerendra Saxena,1.939
Tom Hiddleston,Tom Hiddleston,53.748
Pradeep Nagar,Pradeep Nagar,0.84
Gaurav Chakrabarty,Gaurav Chakrabarty,3.375
Padma Lakshmi,Padma Lakshmi,14.687
Kritika Avasthi,Kritika Avasthi,0.84
Sameer Paranjape,Sameer Paranjape,2.744
Clive Standen,Clive Standen,9.221
Andrea Jeremiah,Andrea Jeremiah,9.118
Sujith Shankar,Sujith Shankar,1.134
Shernaza,Shernaza,0.6
Ólafur Darri Ólafsson,Ólafur Darri Ólafsson,15.251
Rana Ranbir,Rana Ranbir,5.177
Saurabh Pandey,Saurabh Pandey,0.6
Darshana Rajendran,Darshana Rajendran,2.552
M. Sasikumar,M. Sasikumar,9.221
Rajeev Siddhartha,Rajeev Siddhartha,2.886
Soniya Mehra,Soniya Mehra,1.96
Yashwant Wasnik,Yashwant Wasnik,1.38
Tulip Joshi,Tulip Joshi,3.741
Bidya Sinha Mim,Bidya Sinha Mim,3.944
Ashutosh Rana,Ashutosh Rana,13.303
Kriti Sanon,Kriti Sanon,18.075
Sandeep Avchat,Sandeep Avchat,1.4
Supriya Pilgaonkar,Supriya Pilgaonkar,6.251
Mahira Khan,Mahira Khan,5.389
Usashi Chakraborty,Usashi Chakraborty,0.6
Imran Rasheed,Imran Rasheed,0.6
Carlos Paca,Carlos Paca,1.4
Gururaj Manepalli,Gururaj Manepalli,1.225
Asif Ali,Asif Ali,15.908
Yogesh Sonam,Yogesh Sonam,0.5
Makrand Deshpande,Makrand Deshpande,11.429
P. Balachandran,P. Balachandran,3.516
Rimi Sen,Rimi Sen,7.19
Jayasurya,Jayasurya,6.923
Ashvatt,Ashvatt,1.38
Diya Chalwad,Diya Chalwad,0.6
Balachandran Chullikadu,Balachandran Chullikadu,2.107
Deb Ranajan Nag,Deb Ranajan Nag,0.5
Bagavathi Perumal,Bagavathi Perumal,3.679
Aksha Pardhasany,Aksha Pardhasany,0.5
Sushmita Sen,Sushmita Sen,7.047
Sanjith Hegde,Sanjith Hegde,2.021
Hussain Dalal,Hussain Dalal,2.862
Kriti Kharbanda,Kriti Kharbanda,5.832
Liam Cunningham,Liam Cunningham,30.69
Prajakta Koli,Prajakta Koli,2.744
Amit Kumar Tiwari,Amit Kumar Tiwari,1.96
Neha Mahajan,Neha Mahajan,2.453
Ishaani Krishna,Ishaani Krishna,1.261
Aakshath Das,Aakshath Das,0.6
Smeep Kang,Smeep Kang,5.332
Manav Vij,Manav Vij,11.645
Prasad Labhe,Prasad Labhe,0.5
Anita Meet,Anita Meet,1.4
Gaurav Rana,Gaurav Rana,0.6
Iravati Harshe,Iravati Harshe,4.738
Liu Tao,Liu Tao,10.833
Lakshvir Saran,Lakshvir Saran,0.828
Kalpana Iyer,Kalpana Iyer,4.034
Shashikala,Shashikala,2.823
Ram Pothineni,Ram Pothineni,7.909
Yog Japee,Yog Japee,6.816
Viju Khote,Viju Khote,4.353
Emily Watson,Emily Watson,20.975
Talha Arshad Reshi,Talha Arshad Reshi,0.6
Soundar,Soundar,3.402
Sanath Menon,Sanath Menon,0.6
Arannya Kaur,Arannya Kaur,0.5
Rajeev Khandelwal,Rajeev Khandelwal,9.232
Anil Mange,Anil Mange,0.5
Aishan Jawaid Malik,Aishan Jawaid Malik,0.5
Apoorva Soma,Apoorva Soma,0.6
Anuranjan Premji,Anuranjan Premji,0.6
Hansal Mehta,Hansal Mehta,2.744
Kamal Kamaraju,Kamal Kamaraju,6.835
Sohail Khan,Sohail Khan,11.207
Devika Daftardar,Devika Daftardar,1.556
Pierce Brosnan,Pierce Brosnan,43.595
Aadya Bedi,Aadya Bedi,6.337
Kiran Juneja,Kiran Juneja,4.214
Deepak Wadhwa,Deepak Wadhwa,0.5
Anjali Jathar,Anjali Jathar,2.983
Aditya Roy Kapur,Aditya Roy Kapur,17.619
Neil Bhatt,Neil Bhatt,2.664
Jayapradha,Jayapradha,8.287
Umesh Kamat,Umesh Kamat,2.133
Sharman Joshi,Sharman Joshi,15.201
Vinod Sagar,Vinod Sagar,1.931
Rachel Shelley,Rachel Shelley,12.416
Anshuman Joshi,Anshuman Joshi,0.6
Jyoti Subhash,Jyoti Subhash,3.056
Joyraj Bhattacharya,Joyraj Bhattacharya,2.675
Happy Raikoti,Happy Raikoti,0.6
Vivek Mushran,Vivek Mushran,3.53
Pushy Anand,Pushy Anand,0.5
Nazia Davison,Nazia Davison,0.6
Dipti Sati,Dipti Sati,0.5
B.N. Sharma,B.N. Sharma,2.097
Sartaaj Kakkar,Sartaaj Kakkar,2.588
Charlotte Le Bon,Charlotte Le Bon,11.24
Noorin Gulamgaus,Noorin Gulamgaus,1.863
Samiksha Singh,Samiksha Singh,0.6
Donny Falsetti,Donny Falsetti,1.368
Prasanna,Prasanna,1.904
Sparsh Shrivastava,Sparsh Shrivastava,0.5
Irshad Ali,Irshad Ali,3.475
Rashmika Mandanna,Rashmika Mandanna,15.758
Surendra Pal,Surendra Pal,2.608
Aishwarya Rajesh,Aishwarya Rajesh,9.871
Hari Shivdasani,Hari Shivdasani,3.374
Bhagath Baby Manuel,Bhagath Baby Manuel,3.441
G. Marimuthu,G. Marimuthu,5.875
Arjun Rampal,Arjun Rampal,14.42
Tyler Labine,Tyler Labine,17.274
Ranbir Chakma,Ranbir Chakma,0.6
Amol Mhatre,Amol Mhatre,2.733
Aru Krishansh Verma,Aru Krishansh Verma,1.984
Amrutha Naik,Amrutha Naik,0.6
Cibi Bhuvana Chandran,Cibi Bhuvana Chandran,0.711
Ali Haji,Ali Haji,5.644
Amit Behl,Amit Behl,2.905
Dana Lewis,Dana Lewis,0.5
Nikhil Chopra,Nikhil Chopra,0.5
Gurfateh Pirzada,Gurfateh Pirzada,0.608
Vijay Kaushik,Vijay Kaushik,0.6
Shivaji Satham,Shivaji Satham,2.492
Omkar Kapoor,Omkar Kapoor,4.128
Ajinkya Deo,Ajinkya Deo,4.696
Pavail Gulati,Pavail Gulati,1.22
Chris Gibbs,Chris Gibbs,0.972
Bhoomika Chawla,Bhoomika Chawla,12.102
Anshuman Jha,Anshuman Jha,3.711
Abhijit Kelkar,Abhijit Kelkar,1.4
Raja Hudda,Raja Hudda,0.5
Virender Nath Lubana,Virender Nath Lubana,0.5
Abdur Rehman,Abdur Rehman,0.6
Ishita Vyas,Ishita Vyas,1.272
Ashanth K. Shah,Ashanth K. Shah,0.98
Joy Fernandes,Joy Fernandes,0.6
Revathi,Revathi,10.027
Akshay Oberoi,Akshay Oberoi,3.807
Anshul Chauhan,Anshul Chauhan,4.571
Harish Khanna,Harish Khanna,1.96
Rahul Roy,Rahul Roy,6.7
Shaunak Sengupta,Shaunak Sengupta,0.5
Vinoth Kishan,Vinoth Kishan,5.019
Manuj Sharma,Manuj Sharma,1.068
Mohan Bhagath,Mohan Bhagath,0.6
Dhansika,Dhansika,8.981
Darshan Machamada,Darshan Machamada,0.5
Vasuki,Vasuki,0.6
Nikita Dutta,Nikita Dutta,2.801
Vijayaraghavan,Vijayaraghavan,3.723
Jennifer Cameron,Jennifer Cameron,1.327
Plabita Borthakur,Plabita Borthakur,8.893
Hardeep Gill,Hardeep Gill,0.683
Mukul Agarwal,Mukul Agarwal,0.6
Yogesh Kurme,Yogesh Kurme,0.6
Sangeetha Balan,Sangeetha Balan,0.6
Raj Jhinger,Raj Jhinger,0.5
Sheetal Thakur,Sheetal Thakur,2.304
Manish Dayal,Manish Dayal,32.962
Kanwaljit Singh,Kanwaljit Singh,3.842
Burjor Patel,Burjor Patel,0.5
Pratap Phad,Pratap Phad,0.6
Aabhas Yadav,Aabhas Yadav,1.054
Jimmy Sharma,Jimmy Sharma,0.714
Farooq Shaikh,Farooq Shaikh,6.902
Kyra Dutt,Kyra Dutt,3.282
Ashrut Jain,Ashrut Jain,0.6
Pammi Bai,Pammi Bai,0.5
Anangsha Biswas,Anangsha Biswas,1.4
Sukant Goel,Sukant Goel,10.06
Travis Nelson,Travis Nelson,12.495
Sreela Mazumdar,Sreela Mazumdar,0.5
Arbaaz Khan,Arbaaz Khan,11.018
Mandira Bedi,Mandira Bedi,12.342
Lakshmi Priyaa Chandramouli,Lakshmi Priyaa Chandramouli,1.932
Varun Mehra,Varun Mehra,0.5
Vinay Pathak,Vinay Pathak,9.064
Jamie Lever,Jamie Lever,0.6
Rasika Joshi,Rasika Joshi,2.488
Gitanjali Dang,Gitanjali Dang,0.6
Sana Althaf,Sana Althaf,1.921
Krutika Bolaki,Krutika Bolaki,0.5
Dilnaz Irani,Dilnaz Irani,1.009
Dara Singh,Dara Singh,3.348
Waluscha D'Souza,Waluscha D'Souza,0.5
Aditi Sharma,Aditi Sharma,8.074
Sharmin Segal,Sharmin Segal,1.886
Yash Tonk,Yash Tonk,2.3
Paras Priyadarshan,Paras Priyadarshan,0.5
Anand Goradia,Anand Goradia,0.5
Srishti Jain,Srishti Jain,0.6
Roshan Prince,Roshan Prince,1.416
Ronjini Chakroborty,Ronjini Chakroborty,0.6
Gurinder Rai,Gurinder Rai,0.5
Ravin Makhija,Ravin Makhija,0.5
Taneea Rajawat,Taneea Rajawat,1.08
Rob Rackstraw,Rob Rackstraw,3.981
Satish Pulekar,Satish Pulekar,0.6
Rahul Bhat,Rahul Bhat,1.388
Ganesh Yadav,Ganesh Yadav,3.092
Vaidehi Parshurami,Vaidehi Parshurami,0.6
Antony Varghese,Antony Varghese,4.583
Vaishnavi Dhanraj,Vaishnavi Dhanraj,0.6
Nakul Bhalla,Nakul Bhalla,0.6
Ishita Raj,Ishita Raj,0.6
Sara Loren,Sara Loren,2.712
Sri Muktha,Sri Muktha,0.6
Olga Fonda,Olga Fonda,9.205
Sindhu Sreenivasa Murthy,Sindhu Sreenivasa Murthy,23.451
Naga Vishal,Naga Vishal,0.6
Satarupa Pyne,Satarupa Pyne,0.67
Namrata Shirodkar,Namrata Shirodkar,7.048
Nathan Jones,Nathan Jones,4.657
Madhu Shalini,Madhu Shalini,3.392
Gulshan Grover,Gulshan Grover,12.823
Aaryan Menon,Aaryan Menon,1.248
Raj Dhaliwal,Raj Dhaliwal,3.175
Karan Patel,Karan Patel,1.628
Abhinav Shukla,Abhinav Shukla,2.089
Mrinmayee Godbole,Mrinmayee Godbole,7.537
Evelyn Sharma,Evelyn Sharma,7.997
Chinmay Mandlekar,Chinmay Mandlekar,4.218
Sohail Shaikh,Sohail Shaikh,0.5
Laurie Holden,Laurie Holden,18.947
Iftekhar,Iftekhar,7.662
Valeriya Polyanychko,Valeriya Polyanychko,0.6
Ravi Gossain,Ravi Gossain,0.6
Joseph Gordon-Levitt,Joseph Gordon-Levitt,49.216
Chinmayi Sumit,Chinmayi Sumit,0.6
Misha Ghoshal,Misha Ghoshal,2.878
Gautham Menon,Gautham Menon,7.213
Ben Diskin,Ben Diskin,8.977
Yunus Parvez,Yunus Parvez,4.15
Neet Mahal,Neet Mahal,0.6
Chetan Dalvi,Chetan Dalvi,0.823
Radhika Madan,Radhika Madan,10.738
Sushanth,Sushanth,0.865
Gnanasambandam,Gnanasambandam,2.151
Geeta Basra,Geeta Basra,3.818
Benjamin Gilani,Benjamin Gilani,4.181
Shreya Anchan,Shreya Anchan,2.32
Harinder Bhullar,Harinder Bhullar,1.4
Shadab Kamal,Shadab Kamal,1.788
Anushka Manchanda,Anushka Manchanda,1.357
Sreenivasan,Sreenivasan,6.644
Melanie Chandra,Melanie Chandra,6.23
Milind Pathak,Milind Pathak,1.484
John Vijay,John Vijay,6.551
Rajesh Kava,Rajesh Kava,0.755
Balu Varghese,Balu Varghese,2.788
Deepti Pujari,Deepti Pujari,0.5
Shweta Tripathi,Shweta Tripathi,5.383
Diya Sonecha,Diya Sonecha,1.38
Prem Kathir,Prem Kathir,0.5
Preity Zinta,Preity Zinta,10.055
Chandramohan,Chandramohan,11.215
Subhajit Das,Subhajit Das,0.6
Bhavani Lee,Bhavani Lee,0.6
Amala Paul,Amala Paul,7.036
Nadhiya,Nadhiya,6.251
Nidhi Singh,Nidhi Singh,5.496
Aashi Rawal,Aashi Rawal,0.6
Suneel Sinha,Suneel Sinha,0.884
Priyanshu Chatterjee,Priyanshu Chatterjee,8.361
Sreenath Bhasi,Sreenath Bhasi,3.056
Rohit Purohit,Rohit Purohit,0.652
Hitesh Dave,Hitesh Dave,0.6
Shammi Kapoor,Shammi Kapoor,3.592
Katie Leigh,Katie Leigh,17.105
Shashi Bhushan,Shashi Bhushan,0.6
Subiksha,Subiksha,2.626
Claudia Ciesla,Claudia Ciesla,1.4
Malkeet Rauni,Malkeet Rauni,1.684
Suparna Krishna,Suparna Krishna,0.5
Rajpal Yadav,Rajpal Yadav,15.518
Manmeet Singh,Manmeet Singh,5.645
Rajat Ganguly,Rajat Ganguly,5.313
Sethu Lakshmi,Sethu Lakshmi,2.293
Embeth Davidtz,Embeth Davidtz,19.747
Hrishikesh Joshi,Hrishikesh Joshi,2.139
Lakshmi Menon,Lakshmi Menon,5.518
Ben Shenkman,Ben Shenkman,6.927
Ratnabali Bhattacharjee,Ratnabali Bhattacharjee,2.653
Gayathri Arun,Gayathri Arun,3.191
Neetu Singh,Neetu Singh,9.226
Ajay Ghosh,Ajay Ghosh,7.697
Jas Arora,Jas Arora,1.891
Deep Mandian,Deep Mandian,0.5
Sunita Dhir,Sunita Dhir,2.701
Praveen,Praveen,2.543
Koustubh Jayakumar,Koustubh Jayakumar,0.6
Arjun Kapoor,Arjun Kapoor,21.478
Bela Bose,Bela Bose,0.759
Babrak Akbari,Babrak Akbari,0.6
Pooja Tandon,Pooja Tandon,0.677
Soumyak Kanti DeBiswas,Soumyak Kanti DeBiswas,0.6
Chinmay Kambli,Chinmay Kambli,0.84
Gajraj Rao,Gajraj Rao,5.814
Varsha Usgaonkar,Varsha Usgaonkar,5.257
Surbhi Mahendru,Surbhi Mahendru,0.5
Kamal Hassan,Kamal Hassan,0.98
Ramdas,Ramdas,0.6
K.N. Singh,K.N. Singh,1.449
Avinash Tiwary,Avinash Tiwary,7.237
Seema Adhikari,Seema Adhikari,0.5
Gulshan Devaiah,Gulshan Devaiah,3.017
Tarun Khanna,Tarun Khanna,1.094
Denis Dorokhov,Denis Dorokhov,3.111
Nivetha Pethuraj,Nivetha Pethuraj,5.223
Simon Callow,Simon Callow,15.222
Surinder Shinda,Surinder Shinda,1.38
Preetika Chawla,Preetika Chawla,2.391
Kainaat Arora,Kainaat Arora,1.105
Ayesha Raza Mishra,Ayesha Raza Mishra,4.728
Krishan Dhawan,Krishan Dhawan,1.906
Sumeet Raghvan,Sumeet Raghvan,1.881
Saheb Bhattacharjee,Saheb Bhattacharjee,3.749
Prakash Raj,Prakash Raj,16.061
Thalaivasal Vijay,Thalaivasal Vijay,6.777
Mohammad Amir Naji,Mohammad Amir Naji,2.094
Karuna Prasad,Karuna Prasad,0.6
Suparna Marwah,Suparna Marwah,2.707
Manjiri Pupala,Manjiri Pupala,0.6
Luke Kenny,Luke Kenny,5.633
Sippy Gill,Sippy Gill,3.226
Nirmal Pandey,Nirmal Pandey,3.697
Abhishek Bachchan,Abhishek Bachchan,18.008
Katrina Kaif,Katrina Kaif,30.139
Singri Gowda,Singri Gowda,0.6
Subhash Ghai,Subhash Ghai,9.679
Neeraj Vora,Neeraj Vora,7.431
Mrunal Oak,Mrunal Oak,0.5
Ashok Lokhande,Ashok Lokhande,1.532
Devadarshini Chetan,Devadarshini Chetan,7.162
Bhumi Pednekar,Bhumi Pednekar,5.41
Jaaved Jaaferi,Jaaved Jaaferi,6.915
Gautam Rode,Gautam Rode,1.942
Ganesh Venkatraman,Ganesh Venkatraman,3.112
Thanmayi,Thanmayi,0.5
Pawan Singh,Pawan Singh,1.432
Brian Dobson,Brian Dobson,13.27
Greeshma Sridhar,Greeshma Sridhar,0.6
Madhumathi Padmanathan,Madhumathi Padmanathan,0.5
Soha Ali Khan,Soha Ali Khan,11.454
Gauhar Khan,Gauhar Khan,0.5
Ritu Varma,Ritu Varma,5.083
Piaa Bajpai,Piaa Bajpai,2.845
Kritika Bharadwaj,Kritika Bharadwaj,0.6
Howard Rosemeyer,Howard Rosemeyer,1.956
Sachit Patil,Sachit Patil,0.98
Nagesh Kukunoor,Nagesh Kukunoor,2.26
Sunil Dutt,Sunil Dutt,8.67
Aayan Boradia,Aayan Boradia,0.6
Aarti Chhabria,Aarti Chhabria,6.315
Kanika Batra,Kanika Batra,0.6
Jitendra Joshi,Jitendra Joshi,2.291
Anjana Sukhani,Anjana Sukhani,3.389
Yogi Babu,Yogi Babu,11.428
Chittaranjan Tripathy,Chittaranjan Tripathy,3.675
Guru Singh,Guru Singh,1.153
Sarita Joshi,Sarita Joshi,2.309
Sunny Deol,Sunny Deol,6.101
Amole Gupte,Amole Gupte,5.032
Sanjay Kapoor,Sanjay Kapoor,13.611
Madhukar Niyogi,Madhukar Niyogi,0.5
Shah Rukh Khan,Shah Rukh Khan,37.275
Niloy Sankar Gupta,Niloy Sankar Gupta,0.6
Krishna Sekhar,Krishna Sekhar,0.6
Krrish Chhabria,Krrish Chhabria,1.96
Akhilesh Kumar,Akhilesh Kumar,0.6
Kalyani Priyadarshan,Kalyani Priyadarshan,6.271
Prabhjyot Singh,Prabhjyot Singh,1.008
Sajith Nampiyar,Sajith Nampiyar,0.5
Sunil Barve,Sunil Barve,0.6
Hussan Saad,Hussan Saad,0.84
Rajeshwari Kharat,Rajeshwari Kharat,0.6
Soori,Soori,5.739
Karthik Rathnam,Karthik Rathnam,1.88
Siddartha Basu,Siddartha Basu,0.5
Ranbir Kapoor,Ranbir Kapoor,35.207
Elena Kazan,Elena Kazan,1.927
Vivek Ghamande,Vivek Ghamande,0.6
Paula Donner,Paula Donner,0.5
Mink Singh,Mink Singh,2.74
Prisha Dabbas,Prisha Dabbas,0.5
Hardik Thakkar,Hardik Thakkar,0.6
Zain Khan,Zain Khan,2.145
Arunima Ghosh,Arunima Ghosh,1.349
Mohan Kapoor,Mohan Kapoor,12.19
Ehan Bhat,Ehan Bhat,1.62
Manoj Kolhatkar,Manoj Kolhatkar,1.484
Aarya Dave,Aarya Dave,0.5
Sheela Rajkumar,Sheela Rajkumar,5.473
Karanvir Bohra,Karanvir Bohra,3.746
Kiran Karmarkar,Kiran Karmarkar,1.96
Abhishek Kale,Abhishek Kale,1.96
Yuvika Chaudhry,Yuvika Chaudhry,2.972
Lekh Tandon,Lekh Tandon,4.337
Samuel Abiola Robinson,Samuel Abiola Robinson,1.4
Sandeep Varanasi,Sandeep Varanasi,0.6
Supriya Karnik,Supriya Karnik,6.577
Dilip Kumar,Dilip Kumar,2.142
Vatsal Dubey,Vatsal Dubey,1.103
Rudranil Ghosh,Rudranil Ghosh,1.871
Riya Shukla,Riya Shukla,1.003
Rajesh Kawa,Rajesh Kawa,0.5
Vinoth,Vinoth,5.019
Rhea Chakraborty,Rhea Chakraborty,4.0
Ajay Ratnam,Ajay Ratnam,4.9
Prasad Vanarse,Prasad Vanarse,0.6
Kishore Kumar,Kishore Kumar,3.889
Nalneesh Neel,Nalneesh Neel,1.493
Dermot Crowley,Dermot Crowley,14.357
Sucheta Khanna,Sucheta Khanna,1.599
Dev Gill,Dev Gill,3.926
Khushbu Baid,Khushbu Baid,0.84
Vinod Kulkarni,Vinod Kulkarni,0.6
Seema,Seema,4.049
Pranav Ratheesh,Pranav Ratheesh,0.6
Priya Malik,Priya Malik,0.6
Mangal Kenkre,Mangal Kenkre,0.652
Krishna Prabha,Krishna Prabha,2.221
Rohan Mobarsa,Rohan Mobarsa,0.5
Mahima Chaudhry,Mahima Chaudhry,13.312
Iqbal Sultan,Iqbal Sultan,0.6
Rohit Kokate,Rohit Kokate,0.6
Ron Smoorenburg,Ron Smoorenburg,6.22
Ash Chandler,Ash Chandler,0.6
Smita Jaykar,Smita Jaykar,2.635
Vinod Acharya,Vinod Acharya,0.5
Deepak Gheewala,Deepak Gheewala,0.6
Digvijay Deshmukh,Digvijay Deshmukh,0.5
Govinda,Govinda,16.041
Nagesh Bhonsle,Nagesh Bhonsle,2.666
Nutan Sinha,Nutan Sinha,0.6
Vineet Sharma,Vineet Sharma,3.153
Vamsi raj Nekkanti,Vamsi raj Nekkanti,0.5
Kanwaljeet Singh,Kanwaljeet Singh,0.6
James Eliya,James Eliya,2.615
Paramjit Singh Kakran,Paramjit Singh Kakran,0.6
Sambhaji Sasane,Sambhaji Sasane,0.6
Surangana Banerjee,Surangana Banerjee,0.6
Ugam Khetani,Ugam Khetani,0.5
Yusuf Khan,Yusuf Khan,0.6
Ravidev Singh,Ravidev Singh,0.6
Anand Tiwari,Anand Tiwari,9.143
Shivani Ghai,Shivani Ghai,3.799
Seema Rahmani,Seema Rahmani,1.681
Vibhavari Deshpande,Vibhavari Deshpande,1.4
Rishabh Jain,Rishabh Jain,0.6
Shweta Basu Prasad,Shweta Basu Prasad,4.885
Samrat Reddy,Samrat Reddy,0.786
Pratima Kazmi,Pratima Kazmi,6.604
Nithya Menon,Nithya Menon,6.55
Harsh Vasisht,Harsh Vasisht,1.586
Shrikant Yadav,Shrikant Yadav,2.588
Kalpana,Kalpana,4.264
Arun Vijay,Arun Vijay,1.976
David Solomon Raja,David Solomon Raja,0.5
Deepankar De,Deepankar De,0.6
Anupriya Goenka,Anupriya Goenka,8.403
Sudeepa Singh,Sudeepa Singh,0.751
Lakshmi,Lakshmi,4.273
Sudhir Pandey,Sudhir Pandey,3.264
Jai Bharti,Jai Bharti,0.5
Tinu Verghese,Tinu Verghese,0.6
Khushboo Upadhyay,Khushboo Upadhyay,3.909
Aarohi Patel,Aarohi Patel,1.4
Rashid Khan,Rashid Khan,1.286
Meghanathan,Meghanathan,2.268
Heeba Shah,Heeba Shah,1.06
Varun Kapoor,Varun Kapoor,3.123
Pitobash,Pitobash,5.356
Swati Das,Swati Das,3.528
Bharat Jadhav,Bharat Jadhav,2.083
Puneet Issar,Puneet Issar,5.86
Alencier Ley Lopez,Alencier Ley Lopez,2.96
Padma Rani,Padma Rani,0.6
Neena Gupta,Neena Gupta,8.586
Rahul Dev,Rahul Dev,12.535
Ranjit Barot,Ranjit Barot,1.742
Shwetha,Shwetha,0.6
Chitrangada Singh,Chitrangada Singh,3.699
Ravinder Grewal,Ravinder Grewal,2.157
Alia Bhatt,Alia Bhatt,29.757
Anandhu,Anandhu,0.6
Diana Penty,Diana Penty,12.247
Kader Khan,Kader Khan,8.405
Aditya Modak,Aditya Modak,0.811
Kiran Yadnyopavit,Kiran Yadnyopavit,0.6
Satchit Puranik,Satchit Puranik,1.094
Nawab Shah,Nawab Shah,6.492
Kirron Kher,Kirron Kher,13.03
Vivek Rana,Vivek Rana,0.6
Aakash Pandey,Aakash Pandey,2.423
Black Pandi,Black Pandi,3.214
Rahul Ram,Rahul Ram,0.6
Ranjan Raj,Ranjan Raj,20.965
Prashanth,Prashanth,0.606
Baby Gazala,Baby Gazala,1.959
Shakil Imtiaz,Shakil Imtiaz,0.6
Gracy Singh,Gracy Singh,9.552
Goutam Ghose,Goutam Ghose,0.98
Madan Joshi,Madan Joshi,0.84
Molly Angamaly,Molly Angamaly,0.5
Aditya Srivastava,Aditya Srivastava,4.235
Azhagamperumal,Azhagamperumal,3.245
Anang Desai,Anang Desai,4.722
Hemangi Kavi,Hemangi Kavi,0.6
Christie Laing,Christie Laing,28.176
Disha Kapoor,Disha Kapoor,0.5
Karim Hajee,Karim Hajee,0.6
Faraaz Servaia,Faraaz Servaia,0.98
Upendra Limaye,Upendra Limaye,5.656
Kareena Kapoor,Kareena Kapoor,15.194
G. M. Sundhar,G. M. Sundhar,2.867
Allu Arjun,Allu Arjun,10.643
Rishi Bhutani,Rishi Bhutani,1.4
Kartik Aaryan,Kartik Aaryan,2.539
Asenla Jamir,Asenla Jamir,0.5
Taraana Raja,Taraana Raja,0.6
Madhampatti Rangaraj,Madhampatti Rangaraj,0.5
Jasbir Malik,Jasbir Malik,0.5
Rup Magon,Rup Magon,0.62
Aditya Pancholi,Aditya Pancholi,9.162
Khushdeed Maan,Khushdeed Maan,0.5
Cyli Khare,Cyli Khare,0.6
Ali Fazal,Ali Fazal,15.566
Ravi Teja,Ravi Teja,10.295
Haripriya,Haripriya,0.6
Mangesh Desai,Mangesh Desai,1.4
Anarkali Marikar,Anarkali Marikar,6.042
Keerthy Suresh,Keerthy Suresh,8.979
Johny Lever,Johny Lever,0.6
Tejpal Singh,Tejpal Singh,0.6
Kumar Mayank,Kumar Mayank,0.6
Usha Uthup,Usha Uthup,10.767
Disha Patani,Disha Patani,10.132
Sreekanth Menon,Sreekanth Menon,0.629
Sudha Shivpuri,Sudha Shivpuri,1.69
Shabhir,Shabhir,0.5
Rolan Bykov,Rolan Bykov,3.153
Shivani Rangole,Shivani Rangole,0.6
Manikandan R. Achari,Manikandan R. Achari,5.263
Manish Anand,Manish Anand,1.943
Uma Yg,Uma Yg,0.6
Sonal Joshi,Sonal Joshi,0.699
Zenia Starr,Zenia Starr,1.286
Nina Kurup,Nina Kurup,6.753
Sarang Sathaye,Sarang Sathaye,2.897
Mandakini,Mandakini,8.181
Baljinder Darapuri,Baljinder Darapuri,0.6
Harby Sangha,Harby Sangha,1.841
Tony Revolori,Tony Revolori,18.381
Mohammed Zeeshan Ayyub,Mohammed Zeeshan Ayyub,2.43
Jonathan Holmes,Jonathan Holmes,12.763
Suriya,Suriya,9.316
Malavika Mohanan,Malavika Mohanan,8.35
Vinod Sharawat,Vinod Sharawat,0.84
Mithraboomi Saravanan,Mithraboomi Saravanan,0.6
Gagandeep Singh,Gagandeep Singh,0.6
Tanikella Bharani,Tanikella Bharani,7.031
Zenobia Shroff,Zenobia Shroff,16.034
Illikkett Namboothiri,Illikkett Namboothiri,0.5
Kannan Nayar,Kannan Nayar,1.38
Krishna Shrikanth Iyengar,Krishna Shrikanth Iyengar,6.139
Riya Kothari,Riya Kothari,0.5
Ravjeet Singh,Ravjeet Singh,0.6
Ranjita Thakur,Ranjita Thakur,1.025
Sadiya Siddiqui,Sadiya Siddiqui,1.709
