x,y,cluster_labels,movie_titles,overview,production_countries,release_date,Doc_ID,centroid,x_centroid,y_centroid,distance_to_centroid,topic_strings
0.8782271,-51.157368,22,From Paris with Love,"James Reese has a good job as an ambassador's aid in France, but his real passion is a side gig—working in a minor role in the CIA. He would love to be a full-fledged agent and can't believe his luck when he lands an assignment with Charlie Wax. Trigger-happy Charlie soon has James crying for his desk job, but when he learns that the same guys they're trying to catch are after him, James realises that Charlie may be his only hope of survival.","['United Kingdom', 'France']",2010-02-04,5554,22_centroid,3.35617,-51.959934,2.6046717,"cia, hacker, banning, kusanagi, analyst, mastermind, ops, operative, espionage, deva"
0.16040672,-58.05006,22,Get Smart,"When members of the nefarious crime syndicate KAOS attack the U.S. spy agency Control and the identities of secret agents are compromised, the Chief has to promote hapless but eager analyst Maxwell Smart to field agent. He is partnered with veteran and capable Agent 99, the only spy whose cover remains intact. Can they work together to thwart the evil world-domination plans of KAOS and its crafty operative?",['United States of America'],2008-06-19,5585,22_centroid,3.35617,-51.959934,6.877684,"cia, hacker, banning, kusanagi, analyst, mastermind, ops, operative, espionage, deva"
0.16746962,-60.614574,22,Influx,"A protagonist who is a particle physicist perfecting a world-changing invention when his lab is infiltrated by terrorists. He’s held by a clandestine U.S. government department and when he refuses an offer to work with them, prison and torture at the hands of an artificial intelligence inquisitor awaits. He must escape and thwart what the government is doing.",['United States of America'],,5780,22_centroid,3.35617,-51.959934,9.223372,"cia, hacker, banning, kusanagi, analyst, mastermind, ops, operative, espionage, deva"
3.1923914,-58.86328,22,Iron Man: Rise of Technovore,"Iron Man enlists the help of ruthless vigilante the Punisher to track down War Machine's murderer. All the while, he's being pursued by S.H.I.E.L.D. agents Black Widow and Hawkeye, who suspect his involvement in a recent terrorist plot.",['Japan'],2013-04-24,5793,22_centroid,3.35617,-51.959934,6.9052896,"cia, hacker, banning, kusanagi, analyst, mastermind, ops, operative, espionage, deva"
8.077439,-56.006504,22,Kill Ratio,An attack on the new President of a fledgling Eastern European democracy pits an American covert operative against the country’s ruthless military leader determined to seize control of the government.,['United States of America'],2016-12-09,5875,22_centroid,3.35617,-51.959934,6.2181277,"cia, hacker, banning, kusanagi, analyst, mastermind, ops, operative, espionage, deva"
3.7245708,-55.06918,22,Lockout,"Set in the near future, Lockout follows a falsely convicted ex-government agent , whose one chance at obtaining freedom lies in the dangerous mission of rescuing the President's daughter from rioting convicts at an outer space maximum security prison.",['France'],2012-04-12,5973,22_centroid,3.35617,-51.959934,3.1309943,"cia, hacker, banning, kusanagi, analyst, mastermind, ops, operative, espionage, deva"
-1.7447189,-51.896904,22,The Spy with Ten Faces,"Paul Hubsschmid is Paul Finney aka Upperseven, master of disguise. He's out to stop a diamond smuggling operation which fronts for a missile building project.","['Germany', 'Italy']",1966-02-24,5987,22_centroid,3.35617,-51.959934,5.1012783,"cia, hacker, banning, kusanagi, analyst, mastermind, ops, operative, espionage, deva"
-4.877611,-56.486546,22,Men in Black,"After a police chase with an otherworldly being, a New York City cop is recruited as an agent in a top-secret organization established to monitor and police alien activity on Earth: the Men in Black. Agent Kay and new recruit Agent Jay find themselves in the middle of a deadly plot by an intergalactic terrorist who has arrived on Earth to assassinate two ambassadors from opposing galaxies.",['United States of America'],1997-07-02,6086,22_centroid,3.35617,-51.959934,9.396029,"cia, hacker, banning, kusanagi, analyst, mastermind, ops, operative, espionage, deva"
0.18303989,-53.441074,22,Outlawed,"An ex-Royal Marine Commando uncovers evidence that could bring down a corrupt official and put him behind bars for life. When his childhood sweetheart is kidnapped, his mission is to rescue her and let nothing stand in his way.",['United Kingdom'],2018-10-02,6258,22_centroid,3.35617,-51.959934,3.5017896,"cia, hacker, banning, kusanagi, analyst, mastermind, ops, operative, espionage, deva"
1.9039099,-46.729866,22,Operation Odessa,"The stranger-than-fiction true story of a Russian mobster, a Miami playboy, and a Cuban spy who teamed up in the early '90s to sell a Soviet submarine to the Cali Cartel.",['United States of America'],2018-03-10,6270,22_centroid,3.35617,-51.959934,5.427953,"cia, hacker, banning, kusanagi, analyst, mastermind, ops, operative, espionage, deva"
10.215981,-57.411755,22,Passenger 57,"An infamous terrorist has evaded capture for a long time by being extremely clever and ruthless. Things get interesting when he hijacks a plane carrying famous security expert John Cutter, who isn't about to stand for this sort of thing.",['United States of America'],1992-11-06,6279,22_centroid,3.35617,-51.959934,8.7623825,"cia, hacker, banning, kusanagi, analyst, mastermind, ops, operative, espionage, deva"
6.803009,-53.59957,22,Patriot Games,"When CIA Analyst Jack Ryan interferes with an IRA assassination, a renegade faction targets Jack and his family as revenge.",['United States of America'],1992-06-04,6286,22_centroid,3.35617,-51.959934,3.8169503,"cia, hacker, banning, kusanagi, analyst, mastermind, ops, operative, espionage, deva"
6.699974,-50.765896,22,Secrets of Scotland Yard,"Secrets of Scotland Yard is Republic's spin on a plotline first elucidated in the old E. Phillips Oppenheim novel The Great Impersonation. After losing WW I, the German high command, with remarkable foresight, prepares for the next war by planting a spy in the British Admiralty. Edgar Barrier plays the dual role of the German spy and his British twin brother. When one twin is killed, the other assumes his identity. The question: is the surviving brother the ""good"" one or the bad? It is up to C. Aubrey Smith, cast as Scotland Yard inspector Sir Christopher Belt, to sort out the mystery. Though it owes a great deal to the aforementioned Oppenheim yarn, Secrets of Scotland Yard is actually based on a novel by Denison Clift, who also wrote the screenplay.",['United States of America'],1944-07-26,6516,22_centroid,3.35617,-51.959934,3.550599,"cia, hacker, banning, kusanagi, analyst, mastermind, ops, operative, espionage, deva"
8.468448,-54.18087,22,Shanghai,"An American man returns to a corrupt, Japanese-occupied Shanghai four months before Pearl Harbor and discovers his friend has been killed. While he unravels the mysteries of the death, he falls in love and discovers a much larger secret that his own government is hiding.","['China', 'United States of America']",2010-06-10,6553,22_centroid,3.35617,-51.959934,5.5738626,"cia, hacker, banning, kusanagi, analyst, mastermind, ops, operative, espionage, deva"
-3.409345,-62.358185,22,Sky on Fire,"The chief security officer at a top-secret medical facility finds himself caught in an explosive battle when a young thief and his accomplices steal a groundbreaking curative medicine. After discovering the true origins of the medicine, the officer must decide who he can trust to protect the cure from falling into the wrong hands, and prevent an all-out war from bringing the city to its knees.","['Hong Kong', 'China']",2016-11-25,6588,22_centroid,3.35617,-51.959934,12.405475,"cia, hacker, banning, kusanagi, analyst, mastermind, ops, operative, espionage, deva"
-5.2647524,-55.466248,22,The Lives of Others,"In 1984 East Berlin, an agent of the secret police, conducting surveillance on a writer and his lover, finds himself becoming increasingly absorbed by their lives.","['France', 'Germany']",2006-03-15,6899,22_centroid,3.35617,-51.959934,9.306693,"cia, hacker, banning, kusanagi, analyst, mastermind, ops, operative, espionage, deva"
-1.0182307,-55.44693,22,Traitor,"When straight arrow FBI agent Roy Clayton heads up the investigation into a dangerous international conspiracy, all clues seem to lead back to former U.S. Special Operations officer Samir Horn.",['United States of America'],2008-08-23,7082,22_centroid,3.35617,-51.959934,5.5941505,"cia, hacker, banning, kusanagi, analyst, mastermind, ops, operative, espionage, deva"
4.419713,-53.28403,22,Trumbo,The career of screenwriter Dalton Trumbo is halted by a witch hunt in the late 1940s when he defies the anti-communist HUAC committee and is blacklisted.,['United States of America'],2015-10-27,7098,22_centroid,3.35617,-51.959934,1.6983392,"cia, hacker, banning, kusanagi, analyst, mastermind, ops, operative, espionage, deva"
-4.749737,-56.62352,22,xXx: State of the Union,Darius Stone's criminal record and extreme sports obsession make him the perfect candidate to be the newest XXX agent. He must save the U.S. government from a deadly conspiracy led by five-star general and Secretary of Defense George Deckert.,['United States of America'],2005-04-27,7243,22_centroid,3.35617,-51.959934,9.351725,"cia, hacker, banning, kusanagi, analyst, mastermind, ops, operative, espionage, deva"
-6.6317935,-18.55423,40,Blood Punch,"Milton, a college dropout, was only supposed to cook meth for one day. Broken out of rehab by a brash young woman and her trigger-happy (""ex"") boyfriend and driven to a remote cabin the woods, Milton finds himself drawn into a dangerous love triangle gone haywire. The couple's deadpan half-truths spin around Milton like a song on repeat. They seem to read him like an open book, until a mysterious message opens his eyes to his cursed existence. With unlimited ammunition, any hunting tool they could desire, and an ever-growing body count, for what did Milton really sign up?",['United States of America'],2014-02-21,21,40_centroid,-7.6804085,-17.07483,1.8133448,"milton, bilu, francois, otherlife, warhol, gospel, jesus, christ, solby, ivan"
5.6816144,-14.127936,40,The Myth,"When a fellow scientist asks for Jack's help in locating the mausoleum of China's first emperor, the past collides violently with the present as Jack discovers his amazing visions are based in fact.","['China', 'Hong Kong']",2005-05-11,279,40_centroid,-7.6804085,-17.07483,13.683122,"milton, bilu, francois, otherlife, warhol, gospel, jesus, christ, solby, ivan"
